intaglio_depth,security_thread_visible,watermark_clarity,color_shift_ink,microprint_score,uv_fluorescence,serial_number_font,denomination,label
0.195315,0.180559,0.038647,0.071626,0.079516,0.824905,0.013106,500,0
0.072132,0.15155,0.244664,0.036259,0.104426,0.816068,0.028085,10,0
0.126197,0.161223,0.217345,0.059622,0.116507,0.76506,0.037429,2000,1
0.122451,0.212854,0.090058,0.03587,0.033175,0.780808,0.004003,100,0
0.174871,0.038477,0.108613,0.014622,0.075275,0.703266,0.014913,500,0
0.160142,0.183301,0.083839,0.051758,0.074007,0.800732,0.016376,100,0
0.090093,0.075502,0.088271,0.066397,0.060847,0.882814,0.019268,20,0
0.192727,0.220855,0.200641,0.016369,0.10459,0.783926,0.007139,200,0
0.084467,0.116573,0.114589,0.057673,0.11739,0.866275,0.025892,50,0
0.237121,0.25828,0.135147,0.027669,0.097926,0.765474,0.014598,200,0
0.08639,0.083877,0.12705,0.038669,0.047723,0.90047,0.013177,100,0
0.091442,0.147008,0.057427,0.0135,0.055419,0.81939,0.011483,10,0
0.133235,0.152728,0.133083,0.169309,0.30565,0.825599,0.086986,10,1
0.160786,0.149797,0.086248,0.052725,0.11134,0.857881,0.020631,2000,0
0.106276,0.150567,0.128597,0.018202,0.103385,0.850778,0.003864,20,0
0.08103,0.143471,0.146721,0.028607,0.068727,0.805312,0.019188,50,0
0.092403,0.116758,0.072162,0.014581,0.04728,0.841783,0.003862,500,1
0.138317,0.159705,0.007287,0.081924,0.102176,0.879311,0.018735,100,0
0.116374,0.136852,0.122699,0.1311,0.240385,0.863518,0.067018,10,1
0.090689,0.079381,0.200788,0.050973,0.077704,0.849536,0.025495,200,0
0.154899,0.152599,0.177567,0.052576,0.13433,0.768194,0.03308,100,0
0.143603,0.248518,0.203586,0.044696,0.135805,0.76681,0.013201,200,0
0.191512,0.236114,0.172543,0.021202,0.188996,0.741069,0.047214,2000,0
0.154779,0.144716,0.238644,0.016171,0.135611,0.781105,0.019769,200,0
0.067671,0.146174,0.159766,0.030281,0.087175,0.851788,0.032701,10,0
0.175136,0.186888,0.195371,0.015679,0.080555,0.830203,0.021728,50,0
0.237431,0.128574,0.094145,0.062007,0.117961,0.803669,0.034671,50,0
0.166671,0.205369,0.281667,0.065945,0.167873,0.737493,0.028157,500,1
0.154894,0.193705,0.252837,0.13903,0.277981,0.74332,0.067524,200,1
0.214917,0.277992,0.180755,0.017699,0.113616,0.738648,0.024963,200,0
0.164287,0.185114,0.141841,0.029852,0.148274,0.817558,0.008027,20,0
0.210102,0.158328,0.120967,0.122311,0.193138,0.823867,0.042364,50,0
0.09164,0.09689,0.148054,0.016039,0.031756,0.876313,0.011502,20,1
0.094131,0.071461,0.091756,0.01254,0.067273,0.891486,0.021927,10,0
0.081067,0.095117,0.147501,0.103682,0.129335,0.838281,0.032538,50,0
0.21303,0.11984,0.085866,0.04817,0.07391,0.784473,0.018181,100,0
0.117918,0.212478,0.149181,0.082315,0.147425,0.750316,0.032976,2000,1
0.149573,0.18754,0.303206,0.038319,0.1793,0.723845,0.021755,20,1
0.152106,0.177852,0.190931,0.058272,0.093841,0.825065,0.020332,100,1
0.069974,0.146733,0.106516,0.065643,0.094797,0.871329,0.029118,20,0
0.17565,0.127895,0.196512,0.097046,0.118329,0.792959,0.072433,20,1
0.186322,0.184853,0.017821,0.01917,0.062631,0.856445,0.0131,50,0
0.104577,0.118321,0.098782,0.021325,0.057181,0.876754,0.012,50,0
0.114143,0.236727,0.132712,0.016831,0.11246,0.838654,0.030117,10,0
0.158303,0.13546,0.152872,0.00535,0.057432,0.815182,0.020994,20,0
0.164062,0.243314,0.171276,0.061313,0.143427,0.745074,0.025579,200,0
0.248945,0.265095,0.106393,0.036236,0.077159,0.749526,0.0114,10,0
0.136992,0.160588,0.144471,0.048957,0.132135,0.82485,0.041026,500,0
0.194394,0.222693,0.189794,0.150633,0.298698,0.770959,0.06463,50,0
0.099897,0.135834,0.132674,0.007107,0.15221,0.847812,0.040698,100,0
0.151016,0.157409,0.128112,0.026513,0.091477,0.804365,0.018121,10,0
0.124305,0.139731,0.134636,0.092362,0.167423,0.851171,0.038535,2000,0
0.129394,0.08117,0.054321,0.058103,0.055932,0.858993,0.029606,500,1
0.169133,0.179977,0.191602,0.177396,0.286631,0.795671,0.06975,200,1
0.10629,0.151025,0.206909,0.025793,0.109682,0.813012,0.024651,20,0
0.096018,0.134423,0.097795,0.039354,0.114731,0.857884,0.024448,50,0
0.192146,0.182876,0.178901,0.11851,0.128585,0.809274,0.060824,100,1
0.11652,0.185076,0.142739,0.054938,0.132642,0.837901,0.035081,10,0
0.113231,0.189833,0.140897,0.045205,0.078718,0.790538,0.009564,20,0
0.112117,0.231514,0.226266,0.08452,0.129529,0.754035,0.022867,100,0
0.171803,0.132426,0.169814,0.069831,0.117897,0.825078,0.047335,50,0
0.126062,0.121026,0.119107,0.095756,0.118378,0.870879,0.056009,10,1
0.066563,0.24642,0.192301,0.046811,0.094615,0.734453,0.031182,500,1
0.058719,0.04272,0.034163,0.007958,0.00636,0.950665,0.002479,20,0
0.125274,0.144455,0.121306,0.011831,0.100413,0.85612,0.003271,200,0
0.030769,0.026786,0.067953,0.004468,0.009708,0.952506,0.002627,2000,0
0.098387,0.122205,0.110057,0.007254,0.072538,0.893305,0.005122,50,0
0.142616,0.133577,0.146494,0.048645,0.121619,0.836002,0.029484,10,0
0.126105,0.158687,0.164062,0.063114,0.094511,0.857006,0.02545,20,0
0.146259,0.135164,0.140095,0.052517,0.132246,0.853008,0.019678,500,0
0.118168,0.258441,0.129679,0.021159,0.129439,0.753406,0.045979,50,0
0.12834,0.135065,0.16229,0.078309,0.097744,0.843543,0.048636,50,1
0.144717,0.135786,0.174931,0.137186,0.161007,0.847072,0.07214,500,1
0.098274,0.12924,0.184492,0.053603,0.133456,0.831838,0.040534,100,0
0.186548,0.181035,0.13976,0.00881,0.122385,0.818216,0.019453,50,0
0.106155,0.116209,0.084524,0.008175,0.101349,0.899893,0.025728,100,0
0.212265,0.192101,0.159794,0.023876,0.086325,0.736045,0.025754,10,0
0.18108,0.186926,0.044564,0.073265,0.096419,0.806912,0.013382,10,0
0.08319,0.081973,0.073425,0.030671,0.027416,0.883315,0.012046,20,0
0.0746,0.100725,0.101156,0.022782,0.064888,0.880045,0.017163,10,0
0.138018,0.19588,0.014061,0.022325,0.105078,0.860751,0.013417,100,0
0.154321,0.137818,0.140297,0.007606,0.128157,0.869945,0.030641,500,0
0.039463,0.03253,0.044415,0.006859,0.016748,0.960718,0.009097,10,0
0.141128,0.142516,0.136474,0.055606,0.095528,0.850448,0.008919,10,0
0.09875,0.103321,0.106618,0.017942,0.090371,0.902039,0.031557,500,0
0.155669,0.158522,0.225447,0.021113,0.09012,0.750743,0.018991,500,1
0.132471,0.158388,0.131272,0.011271,0.162984,0.863846,0.028576,20,0
0.14865,0.141726,0.135293,0.099347,0.12499,0.88348,0.003689,100,0
0.103377,0.145287,0.093498,0.022436,0.037622,0.837562,0.010567,100,0
0.203585,0.22682,0.24041,0.081474,0.193355,0.788873,0.027617,2000,0
0.194192,0.218834,0.038466,0.011804,0.093,0.7943,0.008448,10,0
0.196679,0.195979,0.094689,0.013388,0.095194,0.83096,0.011318,500,1
0.132237,0.147122,0.189433,0.147145,0.26619,0.805074,0.068208,500,1
0.12739,0.117901,0.101891,0.009228,0.086361,0.891427,0.010755,50,0
0.112938,0.0973,0.066624,0.012751,0.031698,0.900709,0.020984,200,0
0.169981,0.197403,0.184016,0.103364,0.210671,0.811135,0.048805,20,0
0.127393,0.189146,0.18543,0.044016,0.177462,0.760598,0.034192,2000,1
0.062907,0.045862,0.081073,0.04259,0.101879,0.900614,0.044768,50,0
0.127611,0.127769,0.120327,0.040258,0.099507,0.837487,0.030523,20,0
0.076218,0.119664,0.09723,0.016319,0.104225,0.894489,0.013967,100,0
0.135847,0.144781,0.112477,0.006188,0.136961,0.861182,0.024303,100,0
0.182726,0.235768,0.190528,0.028899,0.104768,0.666953,0.019975,500,1
0.164566,0.165527,0.303488,0.062574,0.137389,0.672487,0.020844,500,1
0.096089,0.149071,0.196503,0.052038,0.062295,0.803464,0.018075,2000,1
0.128499,0.229627,0.21583,0.064689,0.098914,0.777618,0.017502,500,1
0.13096,0.12964,0.097589,0.070877,0.124896,0.846945,0.02435,100,0
0.329564,0.298006,0.281224,0.057757,0.138918,0.702665,0.055111,2000,0
0.112822,0.24558,0.220287,0.054454,0.120051,0.730759,0.026677,500,0
0.134397,0.116931,0.102103,0.047483,0.056312,0.864153,0.024293,500,1
0.124373,0.118996,0.125935,0.008836,0.076572,0.87575,0.012667,50,0
0.112769,0.182833,0.099203,0.055168,0.085206,0.807532,0.021753,20,0
0.138488,0.110825,0.35414,0.044035,0.047072,0.740761,0.018318,10,0
0.115791,0.154762,0.015837,0.006352,0.033768,0.862241,0.0139,20,0
0.143869,0.211933,0.204741,0.016381,0.048241,0.738248,0.004129,500,1
0.179456,0.206693,0.164427,0.039022,0.125818,0.802619,0.043686,50,0
0.126835,0.141681,0.080441,0.012232,0.109535,0.84492,0.041828,50,0
0.120597,0.232952,0.190224,0.046003,0.126317,0.750578,0.033209,100,0
0.092936,0.10848,0.111059,0.009663,0.050715,0.876771,0.029063,50,1
0.087785,0.092552,0.094202,0.039608,0.096761,0.906111,0.029088,10,0
0.100059,0.11576,0.050463,0.035323,0.100339,0.906698,0.006091,20,0
0.172608,0.2574,0.208621,0.044842,0.138195,0.757854,0.026135,20,0
0.134458,0.055049,0.135614,0.069288,0.099685,0.870844,0.038521,20,0
0.151439,0.225263,0.172297,0.014759,0.043508,0.769276,0.003666,200,1
0.117445,0.208702,0.135745,0.017496,0.146067,0.771098,0.041932,50,0
0.201695,0.250546,0.188872,0.026557,0.095206,0.780284,0.035054,200,0
0.081477,0.122163,0.25409,0.019258,0.046683,0.815787,0.003836,500,1
0.123017,0.205336,0.285113,0.050204,0.121116,0.74921,0.016144,10,0
0.193223,0.311659,0.033545,0.004719,0.005314,0.726328,0.004019,500,0
0.167168,0.172451,0.185499,0.137526,0.283367,0.80637,0.0798,200,1
0.152719,0.146113,0.249462,0.1441,0.265444,0.74466,0.069763,100,1
0.116195,0.137023,0.250254,0.087153,0.175359,0.736987,0.032131,100,1
0.169203,0.162234,0.113943,0.012214,0.057084,0.828045,0.00955,2000,0
0.103332,0.130169,0.103085,0.064231,0.201202,0.876221,0.023093,20,0
0.166593,0.169875,0.148134,0.157088,0.291243,0.83551,0.07021,500,1
0.10404,0.103234,0.087729,0.04927,0.054302,0.900509,0.013077,20,0
0.206869,0.209621,0.118529,0.079642,0.078984,0.823511,0.037102,100,1
0.251671,0.237227,0.240379,0.064585,0.134329,0.755226,0.024636,2000,0
0.168923,0.207581,0.090844,0.018111,0.070044,0.818671,0.00944,500,0
0.09908,0.0935,0.124358,0.007357,0.081612,0.891527,0.003701,50,0
0.088101,0.127928,0.100899,0.021623,0.069499,0.86111,0.013316,20,0
0.168108,0.15848,0.172799,0.016185,0.131033,0.758168,0.050548,50,0
0.107072,0.148515,0.07593,0.012441,0.046026,0.827835,0.011792,2000,0
0.217763,0.265302,0.216626,0.0703,0.070926,0.768377,0.021122,500,1
0.086753,0.088015,0.152399,0.020041,0.044762,0.845112,0.016113,200,0
0.117935,0.128879,0.082083,0.051544,0.032757,0.858931,0.004785,100,1
0.136183,0.127827,0.039147,0.017955,0.075324,0.85779,0.015734,500,0
0.132806,0.114345,0.137814,0.013703,0.113785,0.863276,0.003717,100,0
0.12249,0.139867,0.182562,0.062152,0.124389,0.825776,0.02739,500,0
0.12622,0.139843,0.297248,0.122484,0.262795,0.712619,0.061654,50,1
0.146839,0.195095,0.155126,0.117518,0.092356,0.833315,0.013188,200,0
0.109497,0.151055,0.082386,0.006958,0.09442,0.891936,0.003995,200,0
0.173367,0.204195,0.09545,0.023012,0.13635,0.816591,0.025078,20,0
0.16251,0.123983,0.104428,0.051124,0.119567,0.799338,0.032285,100,0
0.12416,0.125121,0.012068,0.011174,0.102426,0.87709,0.024078,50,0
0.133315,0.235421,0.239262,0.171098,0.191362,0.750853,0.076464,200,0
0.184799,0.181469,0.163299,0.122373,0.25251,0.807057,0.046605,2000,0
0.142119,0.112867,0.127539,0.062092,0.047362,0.84742,0.018938,20,1
0.145024,0.168091,0.175488,0.019973,0.104885,0.81599,0.012859,500,0
0.167342,0.194517,0.269617,0.061594,0.210972,0.764518,0.047074,100,1
0.168541,0.116283,0.060211,0.082003,0.072999,0.857596,0.022972,50,0
0.181557,0.207339,0.212737,0.074772,0.170444,0.778011,0.031288,500,1
0.12869,0.114892,0.096063,0.030612,0.139937,0.707995,0.028555,2000,0
0.142225,0.167833,0.152348,0.133592,0.247641,0.833855,0.069547,500,1
0.084669,0.120072,0.151544,0.014734,0.015492,0.849828,0.004503,10,0
0.11865,0.118842,0.121365,0.103277,0.111117,0.849574,0.050521,100,1
0.098543,0.098938,0.091043,0.030242,0.06001,0.877568,0.025978,100,0
0.165476,0.158111,0.074705,0.011844,0.01757,0.868705,0.009456,500,0
0.116976,0.14274,0.103093,0.016013,0.120949,0.830884,0.02622,20,0
0.150321,0.16938,0.213583,0.023141,0.155049,0.802903,0.033049,100,1
0.114411,0.125111,0.106623,0.10364,0.122424,0.874348,0.055662,20,1
0.136778,0.195682,0.091515,0.028588,0.137228,0.756004,0.033443,50,0
0.187762,0.198559,0.194649,0.170304,0.280994,0.763505,0.077548,20,1
0.196278,0.110242,0.017778,0.016979,0.064112,0.846868,0.009789,200,0
0.1406,0.190398,0.203956,0.118475,0.173128,0.770684,0.039654,100,0
0.174553,0.170597,0.20229,0.200568,0.300738,0.780296,0.071208,500,1
0.163209,0.161334,0.110684,0.018559,0.077785,0.846312,0.013047,200,0
0.128406,0.114351,0.101893,0.080615,0.083287,0.869538,0.03776,10,1
0.136801,0.161395,0.303578,0.066085,0.152968,0.760032,0.027872,10,1
0.161385,0.239727,0.195813,0.046115,0.193336,0.793798,0.03598,50,0
0.087184,0.217331,0.238859,0.028459,0.092572,0.735303,0.018007,500,0
0.103028,0.102195,0.100847,0.074004,0.09921,0.895531,0.031619,200,0
0.145452,0.21302,0.208657,0.090262,0.189325,0.803563,0.027335,100,0
0.092418,0.225323,0.191968,0.060404,0.097495,0.7647,0.023268,50,0
0.120921,0.210503,0.212891,0.138938,0.171977,0.791491,0.055159,500,0
0.17515,0.101749,0.012771,0.021411,0.016699,0.865894,0.006194,100,0
0.149504,0.136089,0.13673,0.026259,0.137953,0.858577,0.01596,50,0
0.148327,0.163651,0.173602,0.075154,0.131649,0.807484,0.042756,2000,1
0.142787,0.174872,0.325107,0.041875,0.138846,0.706064,0.045881,2000,1
0.13727,0.200681,0.108249,0.095539,0.173886,0.815979,0.029468,2000,0
0.220148,0.181026,0.174153,0.078439,0.107895,0.797902,0.016456,100,0
0.109647,0.106251,0.029067,0.010723,0.037403,0.915916,0.005197,500,1
0.090623,0.084583,0.091965,0.014323,0.013477,0.912985,0.023482,10,1
0.152602,0.15485,0.168507,0.19096,0.343763,0.836494,0.092255,100,1
0.12864,0.155033,0.099472,0.045597,0.135948,0.837375,0.025762,100,0
0.074223,0.069889,0.023503,0.027412,0.032254,0.939368,0.015646,50,0
0.194592,0.177476,0.051372,0.048131,0.105215,0.825287,0.021773,10,0
0.126418,0.143872,0.171971,0.036836,0.120785,0.803755,0.03052,500,0
0.104583,0.096219,0.135366,0.024535,0.053187,0.889381,0.004601,20,0
0.100417,0.16158,0.186756,0.049589,0.091342,0.78555,0.024804,2000,1
0.096925,0.090038,0.094232,0.07076,0.087778,0.903324,0.029195,10,0
0.113172,0.121561,0.110417,0.014295,0.100565,0.861802,0.026737,50,0
0.134459,0.227593,0.126056,0.03173,0.112149,0.785666,0.015219,200,0
0.086683,0.104291,0.082915,0.024281,0.074092,0.880015,0.024567,10,0
0.154052,0.061678,0.027278,0.018303,0.014596,0.897083,0.011103,20,0
0.17646,0.208681,0.192687,0.010429,0.062178,0.78305,0.006503,20,0
0.211201,0.227871,0.20514,0.105821,0.273163,0.773425,0.045514,500,1
0.143169,0.137819,0.109228,0.104745,0.112584,0.82881,0.049627,10,1
0.142608,0.200358,0.118251,0.022256,0.111106,0.812604,0.01715,50,0
0.088167,0.09143,0.09403,0.046095,0.09749,0.850959,0.025952,2000,1
0.048877,0.044614,0.088767,0.044382,0.061975,0.940537,0.008079,2000,0
0.094933,0.233954,0.154405,0.045763,0.058374,0.750534,0.004878,20,0
0.192727,0.171801,0.167414,0.122344,0.250266,0.813431,0.074269,2000,0
0.256231,0.283342,0.089187,0.099657,0.122205,0.785704,0.018594,10,0
0.138886,0.148026,0.17519,0.045038,0.090224,0.830603,0.023528,10,0
0.215499,0.3128,0.094419,0.011618,0.131411,0.729935,0.031429,50,0
0.146062,0.1488,0.079406,0.067825,0.125889,0.805023,0.03303,50,0
0.089448,0.101926,0.089958,0.030274,0.031018,0.897186,0.01102,20,1
0.130759,0.22166,0.088769,0.004596,0.172668,0.789318,0.034078,50,0
0.095919,0.175187,0.145067,0.048277,0.111214,0.834862,0.022526,200,0
0.154209,0.137427,0.087787,0.083613,0.183921,0.860164,0.061342,20,0
0.208607,0.27724,0.243694,0.012795,0.012188,0.738896,0.007222,100,0
0.110761,0.131106,0.159369,0.009558,0.01967,0.845976,0.012164,500,0
0.081683,0.296039,0.261301,0.029705,0.124142,0.707556,0.045004,500,1
0.126188,0.144048,0.095437,0.087359,0.189332,0.818923,0.043746,500,0
0.275815,0.329166,0.019649,0.017741,0.089893,0.763823,0.010847,20,0
0.242214,0.272132,0.295788,0.103745,0.200013,0.706991,0.043418,500,0
0.153094,0.184463,0.00897,0.071254,0.073594,0.872256,0.003305,100,0
0.12318,0.215562,0.157721,0.041732,0.092836,0.74688,0.027767,10,0
0.146979,0.231475,0.154054,0.138248,0.176812,0.758396,0.125207,500,0
0.117488,0.142274,0.103549,0.014635,0.119637,0.83131,0.024687,20,0
0.257213,0.060687,0.0,0.023436,0.043628,0.648773,0.01318,20,0
0.312738,0.298472,0.307304,0.039477,0.038603,0.707183,0.009834,100,0
0.088508,0.11137,0.142677,0.03336,0.079728,0.851422,0.015436,100,0
0.133309,0.130675,0.222617,0.052193,0.042749,0.824533,0.028494,20,1
0.15537,0.230392,0.235433,0.046333,0.145037,0.749721,0.029912,200,0
0.043216,0.036502,0.018692,0.098682,0.091349,0.86888,0.013952,200,0
0.123101,0.157212,0.121564,0.07067,0.163368,0.820143,0.014811,100,0
0.139972,0.173773,0.123799,0.042977,0.173061,0.831832,0.020209,20,0
0.062931,0.102341,0.011418,0.023971,0.028243,0.907145,0.007826,20,0
0.110942,0.157132,0.252064,0.093308,0.142817,0.791567,0.027711,10,1
0.087242,0.212539,0.317475,0.052605,0.079462,0.712156,0.025485,500,1
0.093719,0.116404,0.084162,0.031308,0.020387,0.90403,0.009807,200,1
0.156378,0.193601,0.267994,0.039618,0.144133,0.740834,0.051662,100,0
0.170592,0.082192,0.035248,0.085479,0.096901,0.821742,0.020823,500,0
0.104463,0.143899,0.123051,0.024632,0.071669,0.848927,0.020616,20,0
0.156149,0.16175,0.183758,0.069745,0.158146,0.809401,0.024596,10,1
0.198953,0.240149,0.117168,0.02972,0.117005,0.805254,0.023022,10,0
0.14474,0.144419,0.136859,0.074006,0.144162,0.846702,0.036024,50,0
0.159924,0.154446,0.148027,0.109999,0.115457,0.830258,0.052957,20,1
0.145608,0.135609,0.133922,0.030578,0.101634,0.844812,0.034903,50,0
0.078524,0.104738,0.07644,0.045317,0.068747,0.897555,0.017386,20,0
0.146503,0.132544,0.130248,0.008475,0.145513,0.864981,0.011953,200,0
0.120191,0.115959,0.128624,0.023181,0.106118,0.880667,0.013775,200,0
0.082843,0.1442,0.088344,0.005624,0.008869,0.855499,0.006588,100,1
0.142962,0.192499,0.146789,0.067217,0.145663,0.838249,0.04051,100,0
0.171144,0.273537,0.162829,0.062012,0.128648,0.766992,0.030702,100,0
0.182631,0.172046,0.188509,0.081543,0.131221,0.815675,0.022675,20,0
0.092052,0.103353,0.141101,0.012017,0.012271,0.894115,0.005658,20,0
0.18631,0.176673,0.416566,0.008557,0.066172,0.697023,0.018278,200,0
0.023518,0.03884,0.06343,0.017171,0.021968,0.950252,0.00307,2000,0
0.206552,0.256729,0.321367,0.022811,0.09449,0.706257,0.013924,20,0
0.167787,0.170362,0.280629,0.006496,0.160221,0.699118,0.023013,500,1
0.170121,0.177082,0.211495,0.075323,0.134089,0.786114,0.022714,500,1
0.10923,0.120282,0.014614,0.120941,0.090457,0.861027,0.005489,50,0
0.229168,0.215736,0.281878,0.033873,0.108246,0.793366,0.020448,500,0
0.140321,0.148875,0.124645,0.045909,0.12556,0.860717,0.022406,200,1
0.117969,0.133247,0.249146,0.001585,0.058632,0.808246,0.006558,500,1
0.152123,0.16772,0.164406,0.198093,0.322472,0.839152,0.080954,100,1
0.07567,0.113403,0.157317,0.027574,0.12267,0.831666,0.031391,10,0
0.14997,0.19969,0.203331,0.076864,0.111836,0.747138,0.033849,100,1
0.13149,0.141701,0.141354,0.060815,0.134238,0.808255,0.038687,50,1
0.145464,0.200755,0.278502,0.073517,0.183488,0.741912,0.033709,500,1
0.13509,0.144276,0.140953,0.115495,0.128195,0.842661,0.056413,10,1
0.143277,0.161823,0.101593,0.02662,0.07951,0.864724,0.005762,50,0
0.189637,0.205364,0.335605,0.090814,0.227474,0.724257,0.035352,20,1
0.201306,0.166314,0.198719,0.067391,0.08932,0.777407,0.03896,100,1
0.134987,0.158491,0.154755,0.087263,0.178133,0.827639,0.024741,100,0
0.169715,0.175301,0.134621,0.163169,0.299832,0.838007,0.072286,200,1
0.149838,0.118829,0.178738,0.110859,0.214058,0.830171,0.058166,100,0
0.14695,0.200777,0.230644,0.028885,0.086133,0.791309,0.009343,500,1
0.131774,0.177507,0.237254,0.112525,0.12331,0.782583,0.023608,50,0
0.121974,0.169338,0.143668,0.066734,0.147248,0.835217,0.022433,2000,1
0.150383,0.195952,0.270565,0.044899,0.12838,0.754593,0.035557,100,1
0.123985,0.094886,0.101885,0.014163,0.050831,0.902788,0.003267,500,1
0.175929,0.223567,0.235653,0.01245,0.108761,0.77129,0.025256,2000,0
0.148974,0.168716,0.1209,0.072773,0.116523,0.809191,0.018546,200,0
0.128342,0.108377,0.127948,0.018407,0.055673,0.838614,0.009049,500,1
0.10887,0.136806,0.143224,0.078186,0.1243,0.829091,0.029654,500,0
0.126805,0.16931,0.115447,0.012548,0.057272,0.765516,0.005362,500,1
0.083725,0.090566,0.091493,0.046739,0.092593,0.907905,0.029855,20,0
0.208399,0.195688,0.180512,0.127659,0.245874,0.799254,0.05022,500,1
0.10939,0.247114,0.120044,0.053854,0.121162,0.767582,0.023498,50,0
0.116614,0.09881,0.078075,0.083492,0.091024,0.811407,0.028768,50,0
0.183031,0.184217,0.166023,0.130642,0.2556,0.832358,0.067475,50,1
0.156394,0.162446,0.207047,0.126749,0.160363,0.773712,0.046566,100,0
0.131197,0.139571,0.128081,0.149102,0.2548,0.847194,0.075526,50,1
0.121492,0.126257,0.118511,0.019158,0.077007,0.862099,0.017616,10,0
0.118624,0.125142,0.117789,0.060182,0.144475,0.859156,0.026144,50,1
0.19421,0.263112,0.201389,0.058524,0.122892,0.758994,0.02599,200,0
0.160103,0.083183,0.045776,0.032483,0.101125,0.840889,0.020477,100,0
0.162124,0.162471,0.137047,0.111272,0.209269,0.817787,0.053555,500,1
0.114493,0.172294,0.080257,0.037002,0.099526,0.828257,0.019495,10,0
0.111292,0.149175,0.157084,0.067392,0.134995,0.787886,0.02924,100,0
0.201663,0.23789,0.036101,0.083471,0.123099,0.76571,0.025564,10,0
0.133954,0.149919,0.10561,0.024366,0.028657,0.836918,0.011588,20,0
0.129248,0.145309,0.189389,0.064819,0.128688,0.806588,0.018104,10,1
0.12555,0.134791,0.197572,0.133456,0.317923,0.797405,0.078639,50,1
0.160133,0.307659,0.196229,0.047483,0.111278,0.715445,0.02426,10,0
